Name,Color,Current price,Price with citilink card,Product code,Url
Ноутбук HP 255 G8,темно-серебристый,56 990,56 890,3V5H1EA,https://www.citilink.ru/product/noutbuk-hp-255-g8-ryzen-5-5500u-8gb-ssd256gb-15-6-fhd-w10pro64-1520393/
Ноутбук HP 255 G8,серебристый,56 990,56 890,3V5H9EA,https://www.citilink.ru/product/noutbuk-hp-255-g8-i5-5300u-8gb-ssd256gb-15-6-fhd-w10pro64-1520392/
Ноутбук Digma EVE 14 C424,темно-синий,13 990,13 890,ET4070EW,https://www.citilink.ru/product/noutbuk-digma-eve-14-c4xx-cel-n3350-4gb-ssd128gb-500-14-tn-hd-w10hsl64-1504832/
Ноутбук ASUS VivoBook K413JA-EB325T,серебристый,56 990,56 890,90NB0RCB-M08070,https://www.citilink.ru/product/noutbuk-asus-k413ja-eb325t-i5-1035g1-8gb-ssd512gb-14-ips-fhd-w10-1497757/
Ноутбук ASUS L210MA-GJ164T,белый,20 990,20 890,90NB0R42-M06110,https://www.citilink.ru/product/noutbuk-asus-l210ma-gj164t-cel-n4020-4gb-ssd128gb-11-6-hd-w10-1497700/
Ноутбук Digma EVE 14 C420,темно-серый,17 490,17 390,ET4066EW,https://www.citilink.ru/product/noutbuk-digma-eve-14-celeron-hd-tn-cel-n4020-4gb-ssd128gb-500-14-ips-h-1497632/
Ноутбук-трансформер Digma EVE 11 C421Y,темно-серый,18 990,17 990,ES1067EW,https://www.citilink.ru/product/transformer-digma-eve-yoga-11-6-kanal-cel-n4020-4gb-ssd64gb-400-11-6-i-1497619/
Ноутбук HP 240 G8,черный,19 990,19 890,27K37EA,https://www.citilink.ru/product/noutbuk-hp-240-g8-cel-n4020-4gb-500gb-14-hd-dos3-0-1494074/
Ноутбук ASUS X415JF-EK155T,синий,37 990,37 790,90NB0SV3-M01950,https://www.citilink.ru/product/noutbuk-asus-x415jf-bv080t-pen-6805-4gb-ssd256gb-mx130-2gb-14-tn-hd-w1-1493765/
Ноутбук Lenovo IdeaPad 1 11ADA05,голубой,22 990,22 890,82GV003YRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-1-11ada05-athlon-3020e-4gb-ssd128gb-11-6-tn-hd-1492127/
Ноутбук Lenovo IP Gaming 3 15IHU6,черный,111 780,109 030,82K10011RK,https://www.citilink.ru/product/noutbuk-lenovo-ip-gaming-3-15ihu6-i5-11300h-8gb-ssd512gb-rtx-3050-4gb-1490191/
Ноутбук Lenovo IdeaPad 3 14ITL6,серый,52 800,52 720,82H7015TRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-14itl6-i3-1115g4-8gb-ssd256gb-14-fhd-w10-grey-1489346/
Ноутбук Lenovo IdeaPad 3 14ITL05,серый,33 990,33 890,81X7007BRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-14itl05-cel-6305-8gb-ssd256gb-14-fhd-w10-grey-1489328/
Ноутбук Lenovo IdeaPad 3 17ADA05,серый,39 990,39 890,81W2009LRK,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-17ada05-ryzen-3-3250u-4gb-ssd256gb-vega-3-17-1489303/
Ноутбук Lenovo IdeaPad 1 11ADA05,серый,25 990,25 890,82GV003VRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-1-11ada05-ath-sil-3050e-4gb-ssd128gb-11-6-tn-hd-1487579/
Ноутбук Lenovo IdeaPad 1 14ADA05,серый,29 990,29 890,82GW0088RU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-1-14ada05-ath-sil-3050e-4gb-ssd128gb-14-fhd-w10-1487571/
Ноутбук Lenovo IdeaPad 3 17ADA05,серый,52 990,52 890,81W2008YRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-17ada05-ath-gl-3150u-8gb-ssd512gb-17-3-tn-hd-1487550/
Ноутбук Lenovo IdeaPad 3 17ITL6,серый,31 990,31 890,82H90090RU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-17itl6-pg-7505-4gb-ssd128gb-17-3-tn-hd-w10-gr-1487475/
Ноутбук Lenovo IdeaPad L3 15ITL6,серый,37 990,37 890,82HL003KRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-l3-15itl6-pg-7505-4gb-ssd256gb-15-6-fhd-w10-gre-1487341/
Ноутбук Lenovo IdeaPad L3 15ITL6,серый,33 990,33 890,82HL003BRK,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-l3-15itl6-pg-7505-4gb-ssd256gb-15-6-fhd-noos-gr-1487338/
Ноутбук Lenovo IdeaPad L3 15ITL6,серый,42 990,42 790,82HL003DRK,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-l3-15itl6-pg-7505-8gb-ssd512gb-15-6-fhd-noos-gr-1486681/
Ноутбук Lenovo IdeaPad L3 15ITL6,серый,47 990,47 790,82HL008XRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-l3-15itl6-pg-7505-8gb-ssd512gb-15-6-fhd-w10-gre-1486680/
Ноутбук Lenovo IdeaPad L3 15ITL6,серый,33 990,33 890,82HL003ARK,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-l3-15itl6-cel-6305-8gb-ssd256gb-15-6-fhd-noos-g-1486677/
Ноутбук Lenovo IdeaPad L3 15ITL6,серый,59 990,59 890,82HL008VRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-l3-15itl6-i5-1135g7-8gb-ssd256gb-15-6-fhd-w10-g-1486673/
Ноутбук Lenovo V15 GEN2 ITL,черный,83 140,82 950,82KB003CRU,https://www.citilink.ru/product/noutbuk-lenovo-v15-gen2-itl-i5-1135g7-8gb-ssd512gb-15-6-tn-fhd-noos-bl-1479907/
Ноутбук Lenovo V15 G2 ITL,черный,58 990,58 890,82KB003LRU,https://www.citilink.ru/product/noutbuk-lenovo-v15-gen2-itl-i5-1135g7-8gb-ssd256gb-15-6-tn-fhd-noos-bl-1479906/
Ноутбук Lenovo V15 G2 ALC,черный,67 890,66 220,82KD002TRU,https://www.citilink.ru/product/noutbuk-lenovo-v15-g2-alc-ryzen-3-5300u-8gb-ssd256gb-15-6-tn-fhd-w10pr-1479901/
Ноутбук Lenovo V14 GEN2 ALC,черный,39 990,39 890,82KC003CRU,https://www.citilink.ru/product/noutbuk-lenovo-v14-gen2-alc-ryzen-3-5300u-8gb-ssd256gb-14-tn-fhd-noos-1479879/
Ноутбук Lenovo V14 GEN2 ITL,черный,39 990,39 890,82KA001JRU,https://www.citilink.ru/product/noutbuk-lenovo-v14-gen2-itl-i3-1115g4-8gb-ssd256gb-14-tn-fhd-noos-blac-1479876/
Ноутбук Lenovo V15-IGL,серый,27 990,27 890,82C30023RU,https://www.citilink.ru/product/noutbuk-lenovo-v15-igl-pen-n5030-4gb-ssd256gb-15-6-tn-fhd-noos-grey-1479865/
Ноутбук DELL Vostro 3400,черный,39 990,39 890,3400-5582,https://www.citilink.ru/product/noutbuk-dell-vostro-3400-i3-1115g4-8gb-1tb-14-fhd-lin-black-1478947/
Ноутбук HP 250 G8,темно-серебристый,25 990,25 890,3A5T7EA,https://www.citilink.ru/product/noutbuk-hp-250-g8-cel-n4020-4gb-ssd128gb-15-6-sva-hd-w10pro-1478503/
Ноутбук DELL Vostro 3400,черный,37 990,37 890,3400-4579,https://www.citilink.ru/product/noutbuk-dell-vostro-3400-i3-1115g4-4gb-1tb-ssd256gb-14-wva-fhd-lin-bla-1477364/
Ноутбук DELL Vostro 3400,черный,41 990,41 890,3400-5599,https://www.citilink.ru/product/noutbuk-dell-vostro-3400-i3-1115g4-8gb-1tb-14-wva-fhd-w10h-black-1477362/
Ноутбук-трансформер Lenovo ThinkPad X1 Titanium G1 T,серый,159 990,159 890,20QA001HRT,https://www.citilink.ru/product/noutbuk-lenovo-thinkpad-x1-titanium-g1-t-13-5-intel-core-i5-1130g7-16g-1476874/
Ноутбук Lenovo V15-ITL,черный,46 890,46 790,82KB0006RU,https://www.citilink.ru/product/noutbuk-lenovo-v15-itl-15-6-intel-core-i3-1115g4-8gb-256gb-ssd-intel-u-1476713/
Ноутбук Lenovo V15-ALC,черный,54 990,54 890,82KD0033RU,https://www.citilink.ru/product/noutbuk-lenovo-v15-alc-15-6-amd-ryzen-5-5500u-8gb-512gb-ssd-amd-radeon-1476710/
Ноутбук HP Omen 15-en1039ur,темно-серебристый,149 990,149 890,3B2W0EA,https://www.citilink.ru/product/noutbuk-hp-omen-15-en1039ur-ryzen-7-5800h-16gb-ssd512gb-rtx-3060-6gb-1-1475611/
Ноутбук-трансформер HP Pavilion x360 14-dy0008ur,синий,49 990,49 890,3B3K4EA,https://www.citilink.ru/product/transformer-hp-pavilion-x360-14-dy0008ur-i3-1125g4-8gb-ssd512gb-14-ips-1474210/
Ноутбук-трансформер HP Pavilion x360 14-dy0005ur,серебристый,79 780,77 810,3B3K3EA,https://www.citilink.ru/product/transformer-hp-pavilion-x360-14-dy0005ur-i3-1125g4-8gb-ssd256gb-14-ips-1474208/
Ноутбук HP 14s-dq3001ur,черный,24 990,24 890,3E7K2EA,https://www.citilink.ru/product/noutbuk-hp-14s-dq3001ur-cel-n4500-4gb-ssd256gb-14-hd-w10-black-1473922/
Ноутбук HP 14s-dq3004ur,черный,23 990,23 890,3E7L8EA,https://www.citilink.ru/product/noutbuk-hp-14s-dq3004ur-cel-n4500-4gb-ssd256gb-14-hd-dos3-0-black-1473920/
Ноутбук HP 14s-fq0099ur,черный,24 990,24 890,3C8M9EA,https://www.citilink.ru/product/noutbuk-hp-14s-fq0099ur-athlon-3020e-4gb-ssd128gb-14-ips-fhd-w10-black-1473246/
Ноутбук Acer TravelMate P2 TMP215-52-30CQ,черный,49 990,49 890,NX.VLLER.00R,https://www.citilink.ru/product/noutbuk-acer-travelmate-p2-tmp215-52-30cq-15-6-ips-intel-core-i3-10110-1469247/
Ноутбук ASUS Pro P1440FA-FQ2924,серый,33 990,33 890,90NX0211-M40360,https://www.citilink.ru/product/noutbuk-asus-pro-p1440fa-fq2924-14-intel-core-i3-10110u-4gb-1000gb-ssd-1464446/
Ноутбук ASUS Pro P1440FA-FQ2924T,серый,33 990,33 890,90NX0211-M40510,https://www.citilink.ru/product/noutbuk-asus-pro-p1440fa-fq2924t-14-intel-core-i3-10110u-4gb-1000gb-ss-1462946/
Ноутбук DELL Vostro 5402,золотистый,54 990,54 890,5402-5545,https://www.citilink.ru/product/noutbuk-dell-vostro-5402-14-intel-core-i5-1135g7-8gb-512gb-ssd-intel-i-1461467/
Ноутбук DELL Vostro 5402,золотистый,59 990,59 890,5402-5521,https://www.citilink.ru/product/noutbuk-dell-vostro-5402-14-intel-core-i5-1135g7-8gb-256gb-ssd-intel-i-1461440/
Ноутбук Lenovo IdeaPad 3 14ALC6,серый,67 990,67 890,82KT00RRRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-14alc6-14-ips-amd-ryzen-5-5500u-12gb-512gb-ss-1458435/
Ноутбук Lenovo IdeaPad 5 Pro 14ACN6,серый,99 990,99 890,82L7000SRU,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-5-pro-14acn6-14-ips-amd-ryzen-7-5800u-16gb-1tb-1458400/
Ноутбук ASUS Vivobook Go 14 E410MA-BV610T,черный,28 990,28 890,90NB0Q15-M16060,https://www.citilink.ru/product/noutbuk-asus-vivobook-e410ma-bv610t-14-intel-pentium-silver-n5030-4gb-1455139/
Ноутбук ASUS Zenbook UX325EA-KG268T,серый,64 990,64 890,90NB0SL1-M06660,https://www.citilink.ru/product/noutbuk-asus-zenbook-ux325ea-kg268t-13-intel-core-i3-1115g4-8gb-512gb-1454763/
Ноутбук HP 255 G8,темно-серебристый,28 990,28 890,27K60EA,https://www.citilink.ru/product/noutbuk-hp-255-g8-15-6-amd-athlon-3020e-4gb-256gb-ssd-windows-10-profe-1453931/
Ноутбук DELL Vostro 5301,золотистый,64 990,64 890,5301-6940,https://www.citilink.ru/product/noutbuk-dell-vostro-5301-13-3-intel-core-i5-1135g7-8gb-256gb-ssd-intel-1453465/
Ноутбук DELL Vostro 3400,черный,54 990,54 890,3400-4654,https://www.citilink.ru/product/noutbuk-dell-vostro-3400-14-intel-core-i5-1135g7-8gb-512gb-ssd-intel-i-1452097/
Ноутбук Apple MacBook Pro,серебристый,202 990,202 890,Z11F0002W,https://www.citilink.ru/product/noutbuk-apple-macbook-pro-13-3-ips-apple-m1-8gb-2tb-ssd-mac-os-z11f000-1451577/
Ноутбук Apple MacBook Air,золотой,184 990,184 890,Z12B00049,https://www.citilink.ru/product/noutbuk-apple-macbook-air-13-3-ips-apple-m1-16gb-1tb-ssd-mac-os-z12b00-1451563/
Ноутбук Apple MacBook Air,золотой,168 990,168 890,Z12A0008M,https://www.citilink.ru/product/noutbuk-apple-macbook-air-13-3-ips-apple-m1-8gb-2tb-ssd-mac-os-z12a000-1451556/
Ноутбук ASUS Expertbook B9400CEA-KC0062R,черный,125 990,125 890,90NX0SX1-M00940,https://www.citilink.ru/product/noutbuk-asus-expertbook-b9400cea-kc0062r-14-ips-intel-core-i7-1165g7-1-1449431/
Ноутбук HP Pavilion 15-eg0050ur,синий,85 990,85 890,2X2S3EA,https://www.citilink.ru/product/noutbuk-hp-pavilion-15-eg0050ur-15-6-ips-intel-core-i3-1115g4-8gb-512g-1442218/
Ноутбук HP 14s-fq0023ur,черный,39 900,39 000,2X0J3EA,https://www.citilink.ru/product/noutbuk-hp-14s-fq0023ur-14-amd-athlon-silver-3050u-4gb-256gb-ssd-amd-r-1440985/
Ноутбук Acer Aspire 1 A114-21-R0DM,черный,25 990,25 890,NX.A7QER.004,https://www.citilink.ru/product/noutbuk-acer-aspire-1-a114-21-r0dm-14-amd-athlon-silver-3050u-4gb-128g-1439599/
Ноутбук Acer Aspire 1 A114-33-P8G2,серебристый,22 990,22 890,NX.A7VER.009,https://www.citilink.ru/product/noutbuk-acer-aspire-1-a114-33-p8g2-14-intel-pentium-silver-n6000-4gb-1-1439564/
Ноутбук Acer Aspire 1 A114-33-C4BL,серебристый,20 990,20 890,NX.A7VER.005,https://www.citilink.ru/product/noutbuk-acer-aspire-1-a114-33-c4bl-14-intel-celeron-n4500-4gb-64gb-emm-1439560/
Ноутбук HP ProBook 450 G8,серебристый,69 990,69 890,2E9G0EA,https://www.citilink.ru/product/noutbuk-hp-probook-440-g8-15-6-intel-core-i3-1115g4-8gb-256gb-ssd-wind-1439516/
Ноутбук HP 250 G8,серебристый,44 990,44 890,27K00EA,https://www.citilink.ru/product/noutbuk-hp-250-g8-15-6-intel-core-i5-1035g1-8gb-256gb-ssd-free-dos-3-0-1438977/
Ноутбук Acer Aspire 3 A315-56-567H,черный,47 990,47 890,NX.HS5ER.01H,https://www.citilink.ru/product/noutbuk-acer-aspire-3-a315-56-567h-15-6-intel-core-i5-1035g1-8gb-1000g-1438364/
Ноутбук Acer Aspire 3 A314-35-P7B7,серебристый,31 990,31 890,NX.A7SER.007,https://www.citilink.ru/product/noutbuk-acer-aspire-3-a314-35-p7b7-14-intel-pentium-silver-n6000-4gb-5-1438251/
Ноутбук Acer Aspire 3 A314-35-P3PW,серебристый,29 990,29 890,NX.A7SER.00F,https://www.citilink.ru/product/noutbuk-acer-aspire-3-a314-35-p3pw-14-intel-pentium-silver-n6000-4gb-1-1438246/
Ноутбук Acer Aspire 3 A314-22-R84Y,черный,26 990,26 890,NX.HVVER.00E,https://www.citilink.ru/product/noutbuk-acer-aspire-3-a314-22-r84y-14-amd-athlon-silver-3050u-4gb-500g-1437999/
Ноутбук Acer Aspire 3 A314-22-R8CX,черный,24 990,24 890,NX.HVVER.00D,https://www.citilink.ru/product/noutbuk-acer-aspire-3-a314-22-r8cx-14-amd-athlon-silver-3050u-4gb-128g-1437997/
Ноутбук ASUS Zenbook UX435EA-A5005T,серый,89 990,89 890,90NB0RS1-M00440,https://www.citilink.ru/product/noutbuk-asus-zenbook-ux435ea-a5005t-i5-1135g7-8gb-ssd512gb-620-14-ips-1410972/
Ноутбук HP 14s-fq0027ur,белый,39 990,39 890,22R21EA,https://www.citilink.ru/product/noutbuk-hp-14s-fq0027ur-ryzen-3-3250u-8gb-ssd256gb-14-ips-fhd-dos3-0-w-1410924/
Ноутбук Acer Aspire 3 A315-56-33Z3,синий,45 990,45 890,NX.HS6ER.00J,https://www.citilink.ru/product/noutbuk-acer-aspire-3-a315-56-33z3-i3-1005g1-8gb-ssd512gb-15-6-fhd-esh-1408830/
Ноутбук Acer Aspire 5 A514-53-567W,серебристый,44 990,44 890,NX.HUSER.004,https://www.citilink.ru/product/noutbuk-acer-aspire-5-a514-53-567w-i5-1035g1-8gb-1tb-14-ips-fhd-noos-s-1404282/
Ноутбук Lenovo V15-IIL,серый,37 990,37 890,82C500FSRU,https://www.citilink.ru/product/noutbuk-lenovo-v15-iil-i3-1005g1-4gb-ssd128gb-15-6-tn-fhd-noos-grey-1399876/
Ноутбук Acer Extensa 15 EX215-22-R21J,черный,47 990,47 890,NX.EG9ER.00L,https://www.citilink.ru/product/noutbuk-acer-extensa-15-ex215-22-r21j-15-6-amd-ryzen-3-3250u-8gb-256gb-1396341/
Ноутбук Acer Extensa 15 EX215-22-R9B1,черный,66 700,65 060,NX.EG9ER.011,https://www.citilink.ru/product/noutbuk-acer-extensa-15-ex215-22-r9b1-15-6-amd-ryzen-3-3250u-8gb-1tb-s-1396329/
Ноутбук Acer Extensa 15 EX215-52-59VW,черный,48 890,48 790,NX.EG8ER.00A,https://www.citilink.ru/product/noutbuk-acer-extensa-15-ex215-52-50jt-15-6-intel-core-i5-1035g1-8gb-25-1396006/
Ноутбук Acer Extensa 15 EX215-52-312N,черный,44 990,44 890,NX.EG8ER.017,https://www.citilink.ru/product/noutbuk-acer-extensa-15-ex215-52-312n-15-6-intel-core-i3-1005g1-8gb-51-1395965/
Ноутбук Acer Extensa 15 EX215-52-519Y,черный,82 990,82 890,NX.EG8ER.00E,https://www.citilink.ru/product/noutbuk-acer-extensa-15-ex215-51-54hx-i5-10210u-8gb-ssd256gb-15-6-fhd-1380889/
Ноутбук Acer Aspire 3 A315-56-334Q,черный,34 990,34 890,NX.HS5ER.015,https://www.citilink.ru/product/noutbuk-acer-aspire-3-a315-56-334q-i3-1005g1-4gb-ssd128gb-15-6-fhd-lin-1378343/
Ультрабук Acer Swift 3 SF313-52-76NZ,серебристый,109 990,109 890,NX.HQXER.003,https://www.citilink.ru/product/ultrabuk-acer-swift-3-sf313-52-76nz-i7-1065g7-16gb-ssd512gb-13-5-ips-q-1359802/
Ноутбук HP 255 G8,темно-серебристый,69 990,69 890,3V5G9EA,https://www.citilink.ru/product/noutbuk-hp-255-g8-ryzen-7-5700u-8gb-ssd256gb-15-6-ips-fhd-w10pro64-dk-1781357/
Ноутбук INFINIX Inbook X2,голубой,46 990,46 890,T097804,https://www.citilink.ru/product/noutbuk-infinix-inbook-x2-i5-1035g1-8gb-ssd512gb-14-ips-fhd-nooseng-lt-1744377/
Ноутбук-трансформер ASUS Expertbook B7 Flip B7402FEA-L90660X,черный,149 990,149 890,90NX0481-M00KV0,https://www.citilink.ru/product/noutbuk-asus-expertbook-b7402fea-l90660x-i7-1195g7-16gb-ssd1tb-14-ips-1657403/
Ноутбук HP 15s-fq2020ur,серый,49 990,49 890,2X1S9EA,https://www.citilink.ru/product/noutbuk-hp-15s-fq2020ur-pg-7505-8gb-ssd512gb-15-6-ips-fhd-dos-grey-1643188/
Ноутбук HP 15s-fq2051ur,серый,59 990,59 890,3B2U9EA,https://www.citilink.ru/product/noutbuk-hp-15s-fq2051ur-i3-1125g4-8gb-ssd256gb-15-6-ips-fhd-w10-grey-1643062/
Ноутбук ASUS F415JF-EK156T,синий,39 990,39 890,90NB0SV3-M000B0,https://www.citilink.ru/product/noutbuk-asus-f415jf-ek156t-pen-6805-4gb-ssd256gb-mx130-2gb-14-tn-fhd-w-1618463/
Ноутбук ASUS VivoBook 15 OLED M513UA-L1179W,черный,65 990,65 790,90NB0TP1-M06500,https://www.citilink.ru/product/noutbuk-asus-vivobook-m513ua-l1179w-ryzen-5-5500u-8gb-ssd512gb-15-6-ol-1830218/
Ноутбук HP 250 G8,темно-серебристый,29 990,29 890,3A5T7EA,https://www.citilink.ru/product/noutbuk-hp-250-g8-cel-n4020-4gb-ssd128gb-600-15-6-tn-hd-w10pro64-dk-si-1736838/
Ноутбук DELL Vostro 5515,серый,68 990,68 890,5515-5777,https://www.citilink.ru/product/noutbuk-dell-vostro-5515-ryzen-3-5300u-8gb-ssd256gb-15-6-fhd-w11-grey-1639965/
Ноутбук ASUS Expertbook 13 OLED B5302CEA-KG0482W,черный,79 990,79 890,90NX03S1-M06180,https://www.citilink.ru/product/noutbuk-asus-b5302cea-kg0451t-i5-1135g7-8gb-ssd512gb-13-3-oled-fhd-w10-1618408/
Ноутбук ASUS Zenbook UX482EG-HY434W,синий,119 990,119 890,90NB0S51-M004D0,https://www.citilink.ru/product/noutbuk-asus-zenbook-ux482eg-hy225t-i5-1135g7-16gb-ssd512gb-mx450-2gb-1522580/
Ноутбук Lenovo V15-IGL,серый,39 990,39 890,82C30022RU,https://www.citilink.ru/product/noutbuk-lenovo-v15-igl-pen-n5030-8gb-1tb-ssd128gb-15-6-tn-fhd-noos-gre-1479864/
Ноутбук HP 14s-fq0088ur,черный,37 990,37 890,3B3M2EA,https://www.citilink.ru/product/noutbuk-hp-14s-fq0088ur-ath-gl-3150u-4gb-ssd256gb-14-ips-fhd-w10-black-1473916/
Ноутбук Lenovo V15-ADA,серый,53 420,52 730,82C70005RU,https://www.citilink.ru/product/noutbuk-lenovo-v15-ada-ryzen-5-3500u-8gb-ssd256gb-vega-8-15-6-tn-fhd-w-1838891/
Ноутбук CHUWI GemiBook X,серый,24 990,24 890,серый,https://www.citilink.ru/product/noutbuk-chuwi-gemibook-x-cel-n5100-4gb-ssd128gb-15-6-ips-2k-w11h-grey-1835091/
Ноутбук CHUWI GemiBook Pro,серый,25 990,25 890,серый,https://www.citilink.ru/product/noutbuk-chuwi-gemibook-pro-cel-n5100-8gb-ssd256gb-14-ips-2k-w11h-grey-1835087/
Ноутбук CHUWI GemiBook,серый,24 990,24 890,серый,https://www.citilink.ru/product/noutbuk-chuwi-gemibook-cel-n5100-8gb-ssd256gb-13-ips-2k-w11h-grey-4000-1835085/
Ноутбук CHUWI LarkBook X,серый,31 990,31 890,серый,https://www.citilink.ru/product/noutbuk-chuwi-larkbook-x-cel-n5100-8gb-ssd256gb-14-ips-2k-w11h-grey-40-1835081/
Ноутбук CHUWI HeroBook Pro,серый,18 990,18 890,серый,https://www.citilink.ru/product/noutbuk-chuwi-herobook-pro-cel-n4020-8gb-ssd256gb-14-1-ips-2k-w11h-gre-1835079/
Ноутбук CHUWI HeroBook Pro,серый,15 990,15 890,серый,https://www.citilink.ru/product/noutbuk-chuwi-herobook-pro-cel-n4020-6gb-ssd256gb-14-1-ips-2k-w11h-gre-1835075/
Ноутбук-трансформер CHUWI Freebook,серый,30 990,30 890,серый,https://www.citilink.ru/product/noutbuk-chuwi-freebook-cel-n5100-8gb-ssd256gb-13-5-ips-2k-w11h-grey-40-1835072/
Ноутбук-трансформер CHUWI Minibook X,серый,29 990,29 890,серый,https://www.citilink.ru/product/noutbuk-chuwi-minibook-x-cel-n5100-12gb-ssd512gb-10-8-ips-2k-w11h-grey-1835070/
Ноутбук ASUS Zenbook Pro UM535QA-KS238,серый,104 660,102 650,90NB0UK1-M002S0,https://www.citilink.ru/product/noutbuk-asus-um535qa-ks238-ryzen-7-5800h-16gb-ssd512gb-15-6-ips-touch-1791499/
Ноутбук HP 250 G8,45R40EA,71 790,70 030,45R40EA,https://www.citilink.ru/product/noutbuk-hp-250-g8-i5-1135g7-8gb-ssd256gb-15-6-fhd-dos-1778809/
Ноутбук ASUS VivoBook X543MA-DM1386W,90NB0IR7-M003F0,36 550,35 650,90NB0IR7-M003F0,https://www.citilink.ru/product/noutbuk-asus-vivobook-x543ma-dm1386w-pen-n5030-4gb-ssd512gb-605-15-6-t-1776098/
Ноутбук ASUS X515FA-BR158W,90NB0W01-M006J0,53 340,52 020,90NB0W01-M006J0,https://www.citilink.ru/product/noutbuk-asus-x515fa-br158w-i3-10110u-8gb-ssd128gb-15-6-fhd-w11-1776097/
Ноутбук ASUS TUF Gaming F15 FX516PC-HN003,90NR05U1-M01690,102 740,100 210,90NR05U1-M01690,https://www.citilink.ru/product/noutbuk-asus-tuf-gaming-fx516pc-hn003-i5-11300h-16gb-ssd512gb-rtx-3050-1776089/
Ноутбук ASUS Vivobook Go 14 E410MA-BV1503,90NB0Q16-M003T0,33 270,32 450,90NB0Q16-M003T0,https://www.citilink.ru/product/noutbuk-asus-vivobook-e410ma-bv1503-cel-n4020-4gb-ssd256gb-14-tn-hd-no-1776080/
Ноутбук ASUS Vivobook Go 14 E410MA-BV1502W,90NB0Q16-M40400,34 220,33 380,90NB0Q16-M40400,https://www.citilink.ru/product/noutbuk-asus-vivobook-e410ma-bv1502w-cel-n4020-4gb-ssd128gb-14-tn-hd-w-1776079/
Ноутбук ASUS Vivobook Go 14 E410MA-BV1504W,90NB0Q16-M41710,40 330,39 340,90NB0Q16-M41710,https://www.citilink.ru/product/noutbuk-asus-vivobook-e410ma-bv1504w-pen-n5030-8gb-ssd256gb-14-tn-hd-w-1776077/
Ноутбук ASUS Vivobook Pro 15 OLED K3500PH-L1157,90NB0UV2-M02950,94 940,92 600,90NB0UV2-M02950,https://www.citilink.ru/product/noutbuk-asus-vivobook-pro-k3500ph-l1157-i5-11300h-8gb-ssd512gb-gtx-165-1776070/
Ноутбук ASUS X415EA-EB1311W,серый,41 470,40 450,90NB0TT2-M00DL0,https://www.citilink.ru/product/noutbuk-asus-x415ea-eb1311w-pg-7505-8gb-ssd256gb-14-tn-fhd-w11-grey-1776069/
Ультрабук Acer Swift 3 SF314-511-36B5,красный,55 990,55 890,NX.ACSER.001,https://www.citilink.ru/product/ultrabuk-acer-swift-3-sf314-511-36b5-i3-1115g4-8gb-ssd256gb-14-ips-fhd-1546585/
Ноутбук Lenovo IdeaPad 3 15ITL6,серый,63 210,61 660,82H8024PRK,https://www.citilink.ru/product/noutbuk-lenovo-ip3-15itl6-i5-1135g7-8gb-ssd256gb-15-6-tn-fhd-noos-grey-1833123/
Ноутбук Apple MacBook Pro,серый космос,165 420,155 910,MYD82RU/A,https://www.citilink.ru/product/noutbuk-apple-macbook-pro-m1-8-core-8gb-ssd256gb-13-3-ips-mac-os-grey-1778302/
Ноутбук Lenovo IdeaPad 3 15ALC6,серый,61 750,60 230,82KU00C4RK,https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-15alc6-i5-5300u-8gb-ssd256gb-15-6-ips-fhd-w10-1681619/
Ноутбук MSI Creator Z16 Hiroshi Fujiwara-410RU,черный,219 410,214 010,9S7-157122-410,https://www.citilink.ru/product/noutbuk-msi-creator-z16-hiroshi-fujiwara-410ru-i7-11800h-16gb-ssd512gb-1677137/
Ноутбук-трансформер Lenovo Yoga 7 15ITL5,серый,125 990,125 590,82BJ00DCRU,https://www.citilink.ru/product/transformer-lenovo-yoga-7-15itl5-i7-1165g7-16gb-ssd1tb-15-6-touch-fhd-1606960/
Ноутбук-трансформер ASUS Vivobook 13 Slate OLED T3300KA-LQ084W,черный,81 990,81 890,90NB0VC2-M008D0,https://www.citilink.ru/product/noutbuk-asus-t3300ka-lq084w-pen-n6000-8gb-ssd256gb-13-3-oled-fhd-w11-1648912/
Ноутбук ASUS VivoBook A409FA-BV577T,серый,32 990,32 890,90NB0MS2-M08670,https://www.citilink.ru/product/noutbuk-asus-a409fa-bv577t-pen-5405u-8gb-ssd256gb-14-hd-w10-1497715/
